person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
41,male,Associate,$26.070,20,RENT,$3.000,MEDICAL,"11,01","12,00%",15,617,Yes,0
37,female,Associate,$48.858,19,RENT,$3.000,VENTURE,"11,71","6,00%",15,692,Yes,0
42,male,Associate,$46.911,23,RENT,$3.000,MEDICAL,"17,56","6,00%",15,636,No,1
39,female,High School,$61.025,16,RENT,$12.000,PERSONAL,"11,71","20,00%",15,600,No,0
40,female,Associate,$62.778,18,RENT,$12.000,VENTURE,"12,53","19,00%",15,639,Yes,0
41,male,Associate,$66.629,22,RENT,$12.000,DEBTCONSOLIDATION,"12,53","18,00%",15,582,No,0
37,female,High School,$67.247,15,RENT,$12.000,MEDICAL,"11,71","18,00%",15,557,Yes,0
40,male,High School,$64.677,18,RENT,$3.000,MEDICAL,"9,32","5,00%",15,607,Yes,0
39,male,High School,$67.238,17,RENT,$3.000,MEDICAL,"10,2","4,00%",15,708,No,0
40,female,Associate,$66.294,19,RENT,$3.000,EDUCATION,"16,89","5,00%",15,602,No,1
40,female,Doctorate,$85.212,17,RENT,$3.000,MEDICAL,"10,75","4,00%",15,715,No,0
40,female,High School,$90.606,22,RENT,$3.000,MEDICAL,"14,27","3,00%",15,681,Yes,0
37,male,High School,$106.490,16,RENT,$3.000,PERSONAL,"7,4","3,00%",15,677,Yes,0
39,female,Associate,$47.288,21,RENT,$3.500,EDUCATION,"12,99","7,00%",15,660,Yes,0
48,male,Associate,$44.289,26,OWN,$8.000,VENTURE,"6,99","18,00%",15,594,Yes,0
37,male,Bachelor,$53.590,18,RENT,$3.500,VENTURE,"13,61","7,00%",15,692,No,0
44,male,Bachelor,$36.859,24,MORTGAGE,$4.500,DEBTCONSOLIDATION,"15,62","12,00%",15,664,No,1
40,male,High School,$13.357,18,RENT,$3.550,HOMEIMPROVEMENT,"11,49","27,00%",15,658,No,1
37,female,Master,$44.015,10,MORTGAGE,$8.000,VENTURE,"7,88","18,00%",15,686,Yes,0
41,female,Associate,$58.560,16,RENT,$11.000,MEDICAL,"7,66","19,00%",15,708,Yes,0
44,male,High School,$44.321,22,MORTGAGE,$1.000,VENTURE,"11,48","2,00%",15,647,No,0
36,male,Associate,$44.141,12,MORTGAGE,$12.000,VENTURE,"9,63","27,00%",15,655,Yes,0
44,male,Associate,$74.202,22,RENT,$11.000,DEBTCONSOLIDATION,"16,02","15,00%",15,707,No,1
36,male,High School,$40.374,16,RENT,$10.800,HOMEIMPROVEMENT,"14,96","27,00%",15,599,No,1
37,female,Master,$83.407,16,RENT,$3.600,HOMEIMPROVEMENT,"15,23","4,00%",15,631,Yes,0
50,male,Bachelor,$45.168,27,RENT,$3.800,DEBTCONSOLIDATION,"12,53","8,00%",15,648,No,0
36,male,High School,$65.738,10,RENT,$3.800,PERSONAL,"11,01","6,00%",15,680,No,1
36,male,Associate,$102.730,12,RENT,$3.825,MEDICAL,"5,42","4,00%",15,627,No,0
45,male,High School,$24.255,24,RENT,$4.000,VENTURE,10,"16,00%",15,665,No,1
36,male,Master,$46.838,13,MORTGAGE,$1.500,VENTURE,"11,01","3,00%",15,625,No,0
40,male,Master,$35.766,17,RENT,$4.000,MEDICAL,"10,74","11,00%",15,688,No,0
45,male,High School,$42.850,21,RENT,$4.000,MEDICAL,"13,49","9,00%",15,633,Yes,0
36,female,Bachelor,$36.655,17,RENT,$4.000,VENTURE,"17,99","11,00%",15,705,No,1
38,female,High School,$55.352,15,RENT,$4.000,EDUCATION,"11,49","7,00%",15,635,No,1
46,female,High School,$61.095,23,RENT,$4.350,MEDICAL,"10,99","7,00%",15,672,Yes,0
37,male,High School,$49.156,13,MORTGAGE,$16.000,MEDICAL,"10,99","33,00%",15,630,Yes,0
36,female,High School,$48.957,13,MORTGAGE,$6.000,EDUCATION,"11,01","12,00%",15,689,No,0
43,male,Associate,$48.824,19,MORTGAGE,$18.000,MEDICAL,"11,83","37,00%",15,613,Yes,0
36,male,Associate,$17.876,13,RENT,$4.800,MEDICAL,"15,28","27,00%",15,667,No,1
40,female,High School,$49.359,19,OWN,$12.000,PERSONAL,"11,71","24,00%",15,670,Yes,0
38,female,Associate,$48.911,16,MORTGAGE,$12.000,HOMEIMPROVEMENT,"8,9","25,00%",15,589,No,0
36,male,Associate,$48.992,15,RENT,$4.800,VENTURE,"11,01","10,00%",15,650,No,0
49,female,High School,$97.223,27,RENT,$4.800,HOMEIMPROVEMENT,"7,88","5,00%",15,547,Yes,0
38,male,Associate,$135.465,16,RENT,$10.000,VENTURE,"11,26","7,00%",15,580,Yes,0
49,male,Master,$51.204,28,MORTGAGE,$8.000,EDUCATION,"7,14","16,00%",15,529,Yes,0
42,male,High School,$51.612,22,OWN,$12.000,VENTURE,"6,03","23,00%",15,636,Yes,0
49,female,Master,$51.589,26,MORTGAGE,$3.000,MEDICAL,"8,9","6,00%",15,743,No,0
37,male,Master,$85.085,14,RENT,$4.900,EDUCATION,"12,18","6,00%",15,608,Yes,0
47,male,Master,$35.328,23,RENT,$5.000,EDUCATION,"5,42","14,00%",15,670,No,0
50,male,Bachelor,$37.028,28,RENT,$5.000,VENTURE,"12,84","14,00%",15,703,No,0
41,male,High School,$39.545,17,RENT,$5.000,MEDICAL,"13,98","13,00%",15,713,No,0
36,female,Bachelor,$39.361,11,RENT,$5.000,VENTURE,"10,62","13,00%",15,678,Yes,0
36,female,Associate,$51.231,14,MORTGAGE,$12.000,HOMEIMPROVEMENT,"11,01","23,00%",15,650,No,0
45,male,Associate,$51.711,27,MORTGAGE,$7.475,VENTURE,"13,49","14,00%",15,672,Yes,0
41,female,High School,$47.966,19,RENT,$5.000,VENTURE,"11,01","10,00%",15,583,Yes,0
39,male,High School,$41.779,15,RENT,$5.000,PERSONAL,"8,49","12,00%",15,668,No,1
41,female,High School,$51.692,20,RENT,$5.000,VENTURE,"7,49","10,00%",15,657,Yes,0
45,female,Bachelor,$52.795,20,MORTGAGE,$3.600,VENTURE,"13,49","7,00%",15,674,Yes,0
36,male,High School,$45.565,16,MORTGAGE,$3.000,MEDICAL,"18,39","7,00%",15,636,No,1
39,male,Associate,$45.965,17,RENT,$5.000,EDUCATION,"15,62","11,00%",15,662,No,1
36,male,Associate,$53.322,13,MORTGAGE,$15.000,PERSONAL,"13,11","28,00%",15,613,No,0
36,female,High School,$53.424,16,MORTGAGE,$6.000,DEBTCONSOLIDATION,"7,88","11,00%",15,650,No,0
37,male,Associate,$78.770,14,RENT,$9.000,DEBTCONSOLIDATION,"6,91","11,00%",15,621,No,0
43,male,Master,$53.689,24,OWN,$8.000,MEDICAL,"9,32","15,00%",15,660,Yes,0
39,female,High School,$53.563,19,MORTGAGE,$2.500,PERSONAL,"7,68","5,00%",15,558,Yes,0
41,female,High School,$37.031,20,RENT,$8.875,MEDICAL,"5,42","24,00%",15,657,No,0
39,female,Bachelor,$54.917,21,MORTGAGE,$3.000,PERSONAL,"7,9","5,00%",15,682,No,0
42,male,High School,$2.448.661,16,RENT,$8.450,VENTURE,"12,29","0,00%",15,635,Yes,0
39,male,High School,$55.190,18,MORTGAGE,$12.000,DEBTCONSOLIDATION,"14,72","22,00%",15,476,Yes,0
44,female,High School,$79.064,20,RENT,$5.000,VENTURE,8,"6,00%",15,692,Yes,0
50,male,High School,$90.968,27,RENT,$5.000,VENTURE,"13,23","5,00%",15,608,Yes,0
40,female,Master,$92.615,16,RENT,$5.000,PERSONAL,"13,72","5,00%",15,677,No,0
38,male,High School,$109.060,12,RENT,$5.000,MEDICAL,"8,49","5,00%",15,660,Yes,0
38,female,Associate,$32.374,16,RENT,$5.200,VENTURE,"13,43","16,00%",15,530,Yes,0
36,male,Doctorate,$56.396,13,MORTGAGE,$8.000,VENTURE,"5,42","14,00%",15,726,No,0
40,male,High School,$35.738,19,RENT,$5.400,DEBTCONSOLIDATION,"10,37","15,00%",15,662,Yes,0
38,male,Associate,$56.400,16,MORTGAGE,$6.500,VENTURE,"6,03","12,00%",15,625,No,0
37,female,High School,$35.598,13,RENT,$5.500,EDUCATION,"6,03","15,00%",15,687,Yes,0
36,male,High School,$38.135,13,RENT,$5.500,PERSONAL,"12,53","14,00%",15,572,Yes,0
46,male,Associate,$57.581,21,MORTGAGE,$6.000,PERSONAL,"7,14","10,00%",15,574,Yes,0
38,female,Bachelor,$36.991,16,RENT,$5.600,EDUCATION,"9,99","15,00%",15,637,No,1
37,female,Associate,$58.602,15,MORTGAGE,$7.000,HOMEIMPROVEMENT,"7,9","12,00%",15,700,No,0
44,male,Associate,$58.235,24,MORTGAGE,$5.000,DEBTCONSOLIDATION,"9,99","9,00%",15,498,Yes,0
42,female,High School,$102.828,21,RENT,$5.750,VENTURE,"12,99","6,00%",15,540,Yes,0
48,male,Bachelor,$47.999,28,RENT,$5.800,MEDICAL,"14,54","12,00%",15,606,No,1
37,female,Associate,$58.599,14,MORTGAGE,$3.500,HOMEIMPROVEMENT,"7,88","6,00%",15,660,No,0
44,male,Master,$58.638,21,MORTGAGE,$17.500,DEBTCONSOLIDATION,"12,18","30,00%",15,605,Yes,0
39,female,High School,$59.458,18,MORTGAGE,$15.000,PERSONAL,"9,88","25,00%",15,581,Yes,0
40,female,High School,$39.663,15,RENT,$6.000,HOMEIMPROVEMENT,"7,9","15,00%",15,570,No,1
42,male,High School,$41.293,15,RENT,$6.000,PERSONAL,"16,29","15,00%",15,655,No,1
44,male,Associate,$48.472,20,RENT,$6.000,PERSONAL,"11,01","12,00%",15,567,Yes,0
38,male,High School,$61.311,17,MORTGAGE,$10.000,PERSONAL,"11,01","16,00%",15,714,No,0
38,female,Associate,$73.270,18,RENT,$6.000,HOMEIMPROVEMENT,"13,57","8,00%",15,705,No,0
36,male,Master,$60.990,14,MORTGAGE,$16.000,MEDICAL,"13,48","26,00%",15,703,Yes,0
40,female,Associate,$61.239,18,MORTGAGE,$12.000,EDUCATION,"11,01","20,00%",15,638,Yes,0
42,male,Master,$80.828,22,RENT,$6.000,VENTURE,"10,25","7,00%",15,652,Yes,0
44,female,High School,$61.236,17,OWN,$8.500,VENTURE,"11,01","14,00%",15,605,No,0
36,male,Doctorate,$60.930,16,OWN,$15.200,HOMEIMPROVEMENT,"12,21","25,00%",15,578,No,0
36,female,Master,$84.979,15,RENT,$6.000,VENTURE,"7,29","7,00%",15,574,Yes,0
49,male,High School,$60.899,25,MORTGAGE,$10.000,DEBTCONSOLIDATION,"9,07","16,00%",15,684,Yes,0
43,female,High School,$88.142,19,RENT,$6.000,PERSONAL,"11,01","7,00%",15,652,Yes,0
36,male,Doctorate,$53.701,12,MORTGAGE,$9.400,DEBTCONSOLIDATION,"13,3","18,00%",15,629,No,1
39,female,Doctorate,$73.677,15,RENT,$6.000,MEDICAL,"15,33","8,00%",15,704,No,1
38,female,Associate,$94.916,17,RENT,$6.000,MEDICAL,"6,99","6,00%",15,687,Yes,0
47,male,High School,$60.828,24,MORTGAGE,$8.000,VENTURE,"11,01","13,00%",15,651,No,0
42,male,High School,$67.480,21,RENT,$7.000,DEBTCONSOLIDATION,"15,95","10,00%",15,684,No,1
36,male,Bachelor,$63.321,12,MORTGAGE,$7.500,MEDICAL,"10,51","12,00%",15,607,Yes,0
38,female,High School,$63.377,16,MORTGAGE,$5.000,DEBTCONSOLIDATION,"10,99","8,00%",15,679,Yes,0
38,male,High School,$63.430,16,MORTGAGE,$15.250,DEBTCONSOLIDATION,"7,88","24,00%",15,581,Yes,0
41,female,Master,$35.383,23,RENT,$6.500,MEDICAL,"12,69","18,00%",15,673,No,0
36,male,Associate,$63.391,12,OWN,$3.000,VENTURE,"9,63","5,00%",15,657,No,0
40,male,Associate,$63.623,17,MORTGAGE,$4.000,PERSONAL,"11,01","6,00%",15,655,No,0
36,female,Doctorate,$60.571,12,RENT,$6.500,EDUCATION,"11,01","11,00%",15,657,Yes,0
40,female,Doctorate,$90.824,18,RENT,$6.500,EDUCATION,"7,9","7,00%",15,703,No,0
37,male,High School,$32.298,13,RENT,$6.600,VENTURE,"11,49","20,00%",15,616,Yes,0
45,female,Doctorate,$24.085,22,RENT,$6.700,HOMEIMPROVEMENT,"12,92","28,00%",15,735,No,1
39,female,High School,$38.515,16,RENT,$6.400,PERSONAL,"11,49","17,00%",15,575,Yes,0
39,female,High School,$92.835,14,RENT,$6.400,VENTURE,"11,01","7,00%",15,615,Yes,0
38,male,Associate,$58.822,19,MORTGAGE,$9.000,MEDICAL,"15,21","15,00%",15,626,No,1
37,female,High School,$66.042,14,MORTGAGE,$8.000,HOMEIMPROVEMENT,"11,01","12,00%",15,611,Yes,0
40,female,Bachelor,$30.568,15,RENT,$7.000,VENTURE,"11,01","23,00%",15,662,No,0
37,female,High School,$66.582,17,MORTGAGE,$20.000,VENTURE,"11,01","30,00%",15,637,Yes,0
38,female,Bachelor,$67.330,12,OWN,$15.600,HOMEIMPROVEMENT,"7,9","23,00%",15,653,Yes,0
40,male,Associate,$66.779,20,MORTGAGE,$12.000,EDUCATION,"6,62","18,00%",15,674,No,0
37,male,High School,$54.894,13,RENT,$7.000,DEBTCONSOLIDATION,"7,49","13,00%",15,630,Yes,0
38,female,High School,$66.877,13,MORTGAGE,$11.700,EDUCATION,"7,66","17,00%",15,648,Yes,0
39,male,Bachelor,$65.457,16,RENT,$7.000,HOMEIMPROVEMENT,"9,62","11,00%",15,686,No,0
36,female,High School,$61.158,11,RENT,$7.200,VENTURE,"13,98","12,00%",15,662,Yes,0
42,female,Bachelor,$67.697,20,OWN,$2.000,VENTURE,"11,49","3,00%",15,652,Yes,0
37,female,High School,$80.838,14,RENT,$7.200,DEBTCONSOLIDATION,10,"9,00%",15,624,Yes,0
39,male,Master,$60.791,19,MORTGAGE,$12.600,DEBTCONSOLIDATION,"16,89","21,00%",15,729,No,1
36,male,High School,$114.962,12,RENT,$7.375,VENTURE,"8,94","6,00%",15,626,No,0
42,male,High School,$42.846,19,RENT,$7.500,MEDICAL,"9,99","18,00%",15,654,Yes,0
44,male,Associate,$58.915,21,RENT,$7.500,MEDICAL,"11,49","13,00%",15,717,No,0
41,female,High School,$82.132,17,RENT,$7.500,HOMEIMPROVEMENT,"9,88","9,00%",15,639,No,0
36,female,Master,$70.077,18,OWN,$4.000,EDUCATION,"11,01","6,00%",15,639,Yes,0
50,female,High School,$83.271,30,RENT,$7.500,VENTURE,"10,33","9,00%",15,685,Yes,0
36,male,Associate,$97.123,16,RENT,$7.500,EDUCATION,"11,49","8,00%",15,661,No,0
37,female,Associate,$936.964,11,RENT,$7.500,HOMEIMPROVEMENT,"12,18","1,00%",15,652,Yes,0
36,male,Bachelor,$96.905,14,RENT,$7.600,MEDICAL,"13,49","8,00%",15,664,Yes,0
36,female,Associate,$71.832,13,MORTGAGE,$10.000,VENTURE,"7,51","14,00%",15,513,Yes,0
36,male,High School,$73.040,13,MORTGAGE,$18.200,VENTURE,"18,25","25,00%",15,631,Yes,0
42,female,High School,$36.781,19,RENT,$8.000,VENTURE,"14,96","22,00%",15,592,Yes,0
36,male,Master,$41.736,14,RENT,$8.000,PERSONAL,"11,01","19,00%",15,644,Yes,0
38,male,Bachelor,$73.336,13,MORTGAGE,$2.700,VENTURE,"11,99","4,00%",15,695,Yes,0
50,male,Bachelor,$73.090,27,MORTGAGE,$2.000,DEBTCONSOLIDATION,"7,49","3,00%",15,605,No,0
37,female,Associate,$51.730,13,RENT,$8.000,DEBTCONSOLIDATION,"12,69","15,00%",15,656,Yes,0
38,male,Doctorate,$73.316,12,MORTGAGE,$12.000,DEBTCONSOLIDATION,"7,66","16,00%",15,631,Yes,0
41,male,Doctorate,$58.603,22,RENT,$8.000,EDUCATION,"5,99","14,00%",15,672,No,0
42,male,Associate,$60.999,18,RENT,$8.000,HOMEIMPROVEMENT,"10,14","13,00%",15,667,Yes,0
37,male,High School,$72.861,14,MORTGAGE,$12.000,DEBTCONSOLIDATION,"12,73","16,00%",15,695,Yes,0
36,male,Associate,$72.851,13,MORTGAGE,$8.000,EDUCATION,"13,92","11,00%",15,694,No,0
40,female,Associate,$72.799,17,MORTGAGE,$12.000,MEDICAL,"8,94","16,00%",15,679,Yes,0
39,male,Master,$72.567,21,MORTGAGE,$7.000,MEDICAL,"7,68","10,00%",15,674,Yes,0
36,female,High School,$31.040,12,RENT,$5.000,VENTURE,"6,62","16,00%",15,638,No,0
40,male,Associate,$75.099,16,RENT,$8.000,DEBTCONSOLIDATION,"8,49","11,00%",15,588,Yes,0
37,male,High School,$74.278,17,MORTGAGE,$10.000,DEBTCONSOLIDATION,"13,57","13,00%",15,688,No,0
39,female,High School,$74.167,15,MORTGAGE,$5.500,EDUCATION,"7,14","7,00%",15,553,No,0
39,male,Associate,$90.710,14,RENT,$8.000,VENTURE,"6,54","9,00%",15,697,No,0
37,male,Associate,$89.606,14,RENT,$8.000,EDUCATION,"16,89","9,00%",15,656,No,1
45,male,Associate,$105.485,26,RENT,$8.000,DEBTCONSOLIDATION,"13,11","8,00%",15,683,No,0
41,female,Associate,$75.831,20,MORTGAGE,$5.000,HOMEIMPROVEMENT,"8,49","7,00%",15,677,Yes,0
37,female,High School,$51.375,18,RENT,$8.400,VENTURE,"13,49","16,00%",15,606,Yes,0
39,female,Associate,$76.595,19,MORTGAGE,$15.000,PERSONAL,"11,01","20,00%",15,694,No,0
42,male,Associate,$44.212,21,RENT,$8.400,MEDICAL,"16,32","19,00%",15,656,No,1
37,male,High School,$85.058,13,RENT,$8.400,HOMEIMPROVEMENT,"7,49","10,00%",15,627,Yes,0
36,female,Associate,$77.986,13,MORTGAGE,$9.500,VENTURE,"11,01","12,00%",15,534,Yes,0
50,female,Bachelor,$71.472,25,MORTGAGE,$22.000,DEBTCONSOLIDATION,"17,74","31,00%",15,702,No,1
38,female,High School,$78.859,15,OWN,$3.600,HOMEIMPROVEMENT,"8,88","5,00%",15,568,No,0
37,female,Associate,$79.089,18,MORTGAGE,$4.000,PERSONAL,"10,75","5,00%",15,630,No,0
38,male,Associate,$42.229,13,RENT,$9.500,MEDICAL,"14,46","22,00%",15,663,No,1
43,female,High School,$60.828,15,RENT,$9.500,HOMEIMPROVEMENT,"9,88","16,00%",15,490,Yes,0
37,male,High School,$70.393,12,RENT,$9.500,EDUCATION,"9,96","13,00%",15,570,Yes,0
42,male,Bachelor,$51.605,18,RENT,$9.600,VENTURE,"13,23","19,00%",15,623,No,0
41,male,Associate,$79.598,15,MORTGAGE,$3.000,VENTURE,"11,01","4,00%",15,680,Yes,0
47,male,High School,$72.825,26,MORTGAGE,$6.000,EDUCATION,"15,58","8,00%",15,642,No,1
45,male,Bachelor,$80.390,24,MORTGAGE,$9.000,EDUCATION,"14,59","11,00%",15,731,Yes,0
36,female,Bachelor,$102.761,13,RENT,$9.600,PERSONAL,"7,51","9,00%",15,719,No,0
44,male,Master,$30.460,20,RENT,$9.750,VENTURE,"16,77","32,00%",15,671,No,1
39,male,Bachelor,$81.507,17,MORTGAGE,$15.000,HOMEIMPROVEMENT,"10,37","18,00%",15,705,No,0
36,male,Bachelor,$30.175,13,RENT,$10.000,DEBTCONSOLIDATION,"11,86","33,00%",15,712,No,1
37,female,Bachelor,$82.358,15,MORTGAGE,$33.000,EDUCATION,"9,99","40,00%",15,696,No,0
38,male,High School,$82.296,18,MORTGAGE,$5.000,DEBTCONSOLIDATION,"11,01","6,00%",15,651,No,0
43,female,High School,$82.505,16,OWN,$5.000,EDUCATION,"6,99","6,00%",15,617,Yes,0
39,male,Associate,$37.502,18,RENT,$10.000,MEDICAL,"15,7","27,00%",15,646,No,1
36,male,High School,$38.202,15,RENT,$10.000,EDUCATION,"6,91","26,00%",15,605,No,1
36,male,Associate,$82.786,15,OTHER,$7.200,PERSONAL,"9,63","9,00%",15,634,Yes,0
42,male,Associate,$39.683,20,RENT,$10.000,VENTURE,"10,38","25,00%",15,690,No,1
37,male,Bachelor,$39.888,11,RENT,$10.000,DEBTCONSOLIDATION,"13,79","25,00%",15,568,No,1
36,male,Associate,$42.940,15,RENT,$10.000,VENTURE,"11,01","23,00%",15,634,Yes,0
41,male,Associate,$44.217,20,RENT,$10.000,DEBTCONSOLIDATION,"6,03","23,00%",15,670,Yes,0
38,male,High School,$46.658,16,RENT,$10.000,DEBTCONSOLIDATION,"8,59","21,00%",15,677,Yes,0
39,male,Associate,$84.882,17,MORTGAGE,$10.000,EDUCATION,"6,17","12,00%",15,722,Yes,0
37,male,Associate,$84.966,11,MORTGAGE,$15.000,EDUCATION,"15,2","18,00%",15,629,No,0
37,female,Associate,$53.898,14,RENT,$10.000,PERSONAL,"6,91","19,00%",15,694,No,0
39,female,Associate,$84.939,19,MORTGAGE,$8.400,DEBTCONSOLIDATION,"7,88","10,00%",15,634,Yes,0
39,male,High School,$55.553,17,RENT,$10.000,PERSONAL,"16,29","18,00%",15,597,Yes,0
36,male,Associate,$85.030,12,MORTGAGE,$6.000,VENTURE,"13,79","7,00%",15,632,No,0
41,female,Bachelor,$86.525,18,MORTGAGE,$12.000,DEBTCONSOLIDATION,"11,01","14,00%",15,639,Yes,0
37,female,Master,$87.322,12,MORTGAGE,$5.600,VENTURE,"5,42","6,00%",15,708,No,0
36,male,High School,$58.856,10,RENT,$10.000,DEBTCONSOLIDATION,"13,61","17,00%",15,579,Yes,0
39,male,Doctorate,$87.227,16,MORTGAGE,$15.000,DEBTCONSOLIDATION,"11,86","17,00%",15,665,No,0
37,male,Master,$62.237,12,RENT,$10.000,PERSONAL,"12,69","16,00%",15,589,Yes,0
37,male,Associate,$88.926,18,MORTGAGE,$5.000,DEBTCONSOLIDATION,"5,99","6,00%",15,667,Yes,0
43,male,Associate,$89.388,17,MORTGAGE,$11.000,MEDICAL,"9,91","12,00%",15,593,Yes,0
46,female,Bachelor,$65.814,24,RENT,$10.000,PERSONAL,"11,71","15,00%",15,698,No,1
38,male,High School,$89.977,14,MORTGAGE,$18.000,PERSONAL,"14,35","20,00%",15,662,Yes,0
44,male,Bachelor,$74.278,24,RENT,$10.000,PERSONAL,"15,96","13,00%",15,657,Yes,0
37,male,High School,$48.132,14,RENT,$4.000,EDUCATION,"14,65","8,00%",15,470,No,1
39,male,Bachelor,$90.789,17,MORTGAGE,$6.000,MEDICAL,"11,01","7,00%",15,652,Yes,0
41,male,Associate,$79.043,18,RENT,$10.000,EDUCATION,"11,01","13,00%",15,594,No,0
43,male,Associate,$72.803,20,RENT,$10.000,EDUCATION,"13,24","14,00%",15,672,No,1
44,female,High School,$81.365,22,RENT,$10.000,DEBTCONSOLIDATION,"11,66","12,00%",15,724,No,0
36,female,Bachelor,$71.257,14,MORTGAGE,$10.000,MEDICAL,"11,01","14,00%",15,666,No,1
44,female,High School,$75.866,19,RENT,$10.000,HOMEIMPROVEMENT,"16,82","13,00%",15,638,No,1
38,female,Doctorate,$66.832,17,RENT,$10.000,MEDICAL,"15,33","15,00%",15,729,No,1
36,female,Bachelor,$90.959,10,MORTGAGE,$14.400,DEBTCONSOLIDATION,"10,25","16,00%",15,570,Yes,0
37,male,Associate,$90.879,11,RENT,$10.000,VENTURE,"11,01","11,00%",15,724,No,0
37,male,High School,$91.564,14,MORTGAGE,$28.000,DEBTCONSOLIDATION,"7,49","31,00%",15,565,No,0
37,male,High School,$93.463,12,MORTGAGE,$15.000,VENTURE,"12,29","16,00%",15,644,Yes,0
38,female,Associate,$93.561,16,OWN,$3.000,VENTURE,"8,59","3,00%",15,627,Yes,0
37,female,Associate,$48.828,15,OWN,$3.000,PERSONAL,"9,91","6,00%",15,577,No,0
41,male,Associate,$40.720,19,RENT,$11.500,EDUCATION,"12,98","28,00%",15,641,No,1
37,female,High School,$48.504,14,RENT,$11.500,PERSONAL,"13,48","24,00%",15,658,Yes,0
44,male,Associate,$96.838,18,MORTGAGE,$10.000,MEDICAL,"6,03","10,00%",15,652,No,0
36,male,Associate,$96.777,10,MORTGAGE,$20.000,EDUCATION,"10,99","21,00%",15,656,Yes,0
43,male,High School,$96.961,20,MORTGAGE,$10.000,DEBTCONSOLIDATION,"6,99","10,00%",15,642,Yes,0
37,female,Associate,$36.956,13,RENT,$12.000,VENTURE,"12,42","32,00%",15,650,No,1
44,female,Master,$37.012,18,RENT,$12.000,DEBTCONSOLIDATION,"11,11","32,00%",15,697,No,1
49,male,High School,$90.256,28,MORTGAGE,$12.000,DEBTCONSOLIDATION,"17,99","13,00%",15,611,No,1
37,male,Associate,$39.805,15,RENT,$12.000,VENTURE,"7,49","30,00%",15,589,No,1
37,female,High School,$96.783,14,MORTGAGE,$3.000,HOMEIMPROVEMENT,"11,01","3,00%",15,610,Yes,0
46,male,High School,$96.791,19,MORTGAGE,$5.000,VENTURE,"11,86","5,00%",15,669,No,0
38,female,Associate,$96.748,17,MORTGAGE,$5.000,MEDICAL,"13,85","5,00%",15,566,No,0
36,female,High School,$89.755,9,MORTGAGE,$10.250,EDUCATION,"11,48","11,00%",15,644,No,1
36,male,High School,$89.671,15,MORTGAGE,$10.000,PERSONAL,"11,03","11,00%",15,618,No,1
47,female,Associate,$97.136,22,MORTGAGE,$7.000,EDUCATION,"11,01","7,00%",15,696,Yes,0
40,male,High School,$98.347,19,MORTGAGE,$24.000,EDUCATION,"9,25","24,00%",15,610,No,0
44,female,High School,$47.591,19,RENT,$12.000,MEDICAL,"11,14","25,00%",15,634,No,1
42,male,High School,$99.779,22,MORTGAGE,$26.800,HOMEIMPROVEMENT,"11,01","27,00%",15,655,No,0
38,male,High School,$101.678,17,MORTGAGE,$10.800,HOMEIMPROVEMENT,"11,01","11,00%",15,636,Yes,0
39,female,Master,$102.012,19,OWN,$9.875,EDUCATION,"7,51","10,00%",15,681,No,0
37,male,Master,$79.033,11,RENT,$12.000,EDUCATION,"13,98","15,00%",15,642,Yes,0
38,female,High School,$102.705,17,MORTGAGE,$15.000,VENTURE,"6,03","15,00%",15,640,Yes,0
39,male,Associate,$102.703,17,MORTGAGE,$5.000,VENTURE,"11,86","5,00%",15,662,Yes,0
47,male,High School,$102.980,23,MORTGAGE,$10.000,HOMEIMPROVEMENT,"8,07","10,00%",15,610,Yes,0
46,female,Associate,$105.157,22,MORTGAGE,$10.000,VENTURE,"8,94","10,00%",15,612,Yes,0
41,male,Doctorate,$91.057,18,MORTGAGE,$4.800,DEBTCONSOLIDATION,"15,58","5,00%",15,730,No,1
37,female,Bachelor,$107.963,14,MORTGAGE,$5.000,EDUCATION,"6,91","5,00%",15,577,Yes,0
41,male,High School,$109.026,17,MORTGAGE,$15.000,VENTURE,"13,49","14,00%",15,696,No,0
41,male,Associate,$136.590,19,RENT,$12.000,VENTURE,16,"9,00%",15,672,No,1
42,female,Associate,$94.319,19,MORTGAGE,$7.000,DEBTCONSOLIDATION,"5,42","7,00%",15,704,No,1
39,female,Associate,$42.712,14,OWN,$6.800,PERSONAL,"8,49","16,00%",15,691,No,0
39,female,Bachelor,$108.851,15,MORTGAGE,$22.000,HOMEIMPROVEMENT,"12,67","20,00%",15,651,Yes,0
41,female,High School,$111.646,19,MORTGAGE,$12.000,MEDICAL,"7,66","11,00%",15,632,No,0
36,female,Associate,$113.863,15,MORTGAGE,$10.000,PERSONAL,"9,32","9,00%",15,658,Yes,0
41,male,Doctorate,$68.280,20,RENT,$12.800,EDUCATION,"11,48","19,00%",15,654,Yes,0
45,male,Master,$64.062,23,RENT,$13.000,MEDICAL,"6,92","20,00%",15,648,No,0
44,female,Associate,$100.604,22,OTHER,$12.000,EDUCATION,16,"12,00%",15,725,No,1
44,male,High School,$115.163,22,MORTGAGE,$10.000,VENTURE,"10,95","9,00%",15,629,Yes,0
43,female,Associate,$33.461,21,RENT,$13.750,PERSONAL,"15,31","41,00%",15,676,No,1
